Spheres,Resolution,Time
5,544x544,0.000315
5,544x544,0.000241
5,544x544,0.000219
5,544x544,0.000235
5,544x544,0.000234
5,544x544,0.000228
5,544x544,0.000227
5,544x544,0.000227
5,544x544,0.000251
5,544x544,0.000303
5,544x544,0.000294
5,544x544,0.000309
5,544x544,0.000290
5,544x544,0.000218
5,544x544,0.000233
5,544x544,0.000262
5,544x544,0.000256
5,544x544,0.000249
5,544x544,0.000242
5,544x544,0.000240
5,544x544,0.000238
5,544x544,0.000427
5,544x544,0.000224
5,544x544,0.000233
5,544x544,0.000259
5,544x544,0.000259
5,544x544,0.000256
5,544x544,0.000260
5,544x544,0.000255
5,544x544,0.000258
5,544x544,0.000230
5,544x544,0.000232
5,544x544,0.000228
5,544x544,0.000228
5,544x544,0.000237
5,544x544,0.000456
5,544x544,0.000282
5,544x544,0.000301
5,544x544,0.000270
5,544x544,0.000218
5,544x544,0.000218
5,544x544,0.000231
5,544x544,0.000222
5,544x544,0.000235
5,544x544,0.000391
5,544x544,0.000221
5,544x544,0.000219
5,544x544,0.000213
5,544x544,0.000211
5,544x544,0.000216
