Spheres,Resolution,Time
5,948x948,0.000626
5,948x948,0.000592
5,948x948,0.000588
5,948x948,0.000580
5,948x948,0.000592
5,948x948,0.000607
5,948x948,0.001156
5,948x948,0.000664
5,948x948,0.000815
5,948x948,0.000699
5,948x948,0.000620
5,948x948,0.000786
5,948x948,0.000978
5,948x948,0.000607
5,948x948,0.000605
5,948x948,0.000605
5,948x948,0.000604
5,948x948,0.000606
5,948x948,0.000809
5,948x948,0.000658
5,948x948,0.000603
5,948x948,0.000621
5,948x948,0.000813
5,948x948,0.001014
5,948x948,0.000582
5,948x948,0.000577
5,948x948,0.000603
5,948x948,0.000598
5,948x948,0.000807
5,948x948,0.000641
5,948x948,0.000602
5,948x948,0.000768
5,948x948,0.000979
5,948x948,0.000619
5,948x948,0.000603
5,948x948,0.000600
5,948x948,0.000599
5,948x948,0.000609
5,948x948,0.000604
5,948x948,0.000965
5,948x948,0.000612
5,948x948,0.000605
5,948x948,0.000608
5,948x948,0.000601
5,948x948,0.000599
5,948x948,0.000599
5,948x948,0.000598
5,948x948,0.000598
5,948x948,0.000598
5,948x948,0.000600
