Spheres,Resolution,Time
5,25x25,0.000092
5,25x25,0.000064
5,25x25,0.000052
5,25x25,0.000045
5,25x25,0.000045
5,25x25,0.000046
5,25x25,0.000048
5,25x25,0.000044
5,25x25,0.000044
5,25x25,0.000062
5,25x25,0.000049
5,25x25,0.000054
5,25x25,0.000091
5,25x25,0.000100
5,25x25,0.000073
5,25x25,0.000054
5,25x25,0.000058
5,25x25,0.000071
5,25x25,0.000058
5,25x25,0.000043
5,25x25,0.000041
5,25x25,0.000040
5,25x25,0.000040
5,25x25,0.000040
5,25x25,0.000040
5,25x25,0.000041
5,25x25,0.000042
5,25x25,0.000046
5,25x25,0.000044
5,25x25,0.000047
5,25x25,0.000223
5,25x25,0.000054
5,25x25,0.000045
5,25x25,0.000042
5,25x25,0.000041
5,25x25,0.000041
5,25x25,0.000042
5,25x25,0.000041
5,25x25,0.000042
5,25x25,0.000043
5,25x25,0.000042
5,25x25,0.000042
5,25x25,0.000041
5,25x25,0.000042
5,25x25,0.000042
5,25x25,0.000042
5,25x25,0.000041
5,25x25,0.000042
5,25x25,0.000041
5,25x25,0.000045
