Spheres,Resolution,Time
1,256x256,0.015940
1,256x256,0.016633
1,256x256,0.018675
1,256x256,0.016819
1,256x256,0.017042
1,256x256,0.016697
1,256x256,0.015854
1,256x256,0.017059
1,256x256,0.016317
1,256x256,0.016412
1,256x256,0.017203
1,256x256,0.015865
1,256x256,0.016129
1,256x256,0.015828
1,256x256,0.016541
1,256x256,0.016718
1,256x256,0.016230
1,256x256,0.015994
1,256x256,0.016375
1,256x256,0.015800
1,256x256,0.015736
1,256x256,0.016353
1,256x256,0.016051
1,256x256,0.016045
1,256x256,0.015913
1,256x256,0.016157
1,256x256,0.015793
1,256x256,0.015740
1,256x256,0.016085
1,256x256,0.016157
1,256x256,0.016336
1,256x256,0.015921
1,256x256,0.016006
1,256x256,0.017115
1,256x256,0.016948
1,256x256,0.016775
1,256x256,0.017282
1,256x256,0.017068
1,256x256,0.016541
1,256x256,0.017302
1,256x256,0.015982
1,256x256,0.016181
1,256x256,0.017884
1,256x256,0.017268
1,256x256,0.016005
1,256x256,0.015949
1,256x256,0.016103
1,256x256,0.015876
1,256x256,0.016193
1,256x256,0.016134
