Spheres,Resolution,Time
1,304x304,0.023883
1,304x304,0.022311
1,304x304,0.022652
1,304x304,0.022514
1,304x304,0.022630
1,304x304,0.023173
1,304x304,0.022775
1,304x304,0.022424
1,304x304,0.022533
1,304x304,0.022357
1,304x304,0.038217
1,304x304,0.022260
1,304x304,0.022272
1,304x304,0.022199
1,304x304,0.022177
1,304x304,0.022720
1,304x304,0.025737
1,304x304,0.023049
1,304x304,0.023271
1,304x304,0.022878
1,304x304,0.022906
1,304x304,0.022852
1,304x304,0.022260
1,304x304,0.022435
1,304x304,0.023993
1,304x304,0.022505
1,304x304,0.024175
1,304x304,0.023008
1,304x304,0.022534
1,304x304,0.023297
1,304x304,0.022361
1,304x304,0.022440
1,304x304,0.022655
1,304x304,0.022295
1,304x304,0.022340
1,304x304,0.022528
1,304x304,0.022602
1,304x304,0.022564
1,304x304,0.040784
1,304x304,0.039193
1,304x304,0.025494
1,304x304,0.022465
1,304x304,0.022539
1,304x304,0.022540
1,304x304,0.026774
1,304x304,0.022318
1,304x304,0.022639
1,304x304,0.022721
1,304x304,0.022533
1,304x304,0.022870
