Spheres,Resolution,Time
1,296x296,0.030529
1,296x296,0.021105
1,296x296,0.022005
1,296x296,0.022419
1,296x296,0.021438
1,296x296,0.021782
1,296x296,0.022549
1,296x296,0.021187
1,296x296,0.021796
1,296x296,0.021302
1,296x296,0.021367
1,296x296,0.022622
1,296x296,0.037614
1,296x296,0.024018
1,296x296,0.048087
1,296x296,0.028779
1,296x296,0.022725
1,296x296,0.026485
1,296x296,0.033927
1,296x296,0.023418
1,296x296,0.022441
1,296x296,0.021225
1,296x296,0.022589
1,296x296,0.022838
1,296x296,0.027506
1,296x296,0.039089
1,296x296,0.028044
1,296x296,0.026429
1,296x296,0.022480
1,296x296,0.021161
1,296x296,0.021228
1,296x296,0.021321
1,296x296,0.021400
1,296x296,0.021214
1,296x296,0.021224
1,296x296,0.021383
1,296x296,0.021327
1,296x296,0.021145
1,296x296,0.023810
1,296x296,0.044180
1,296x296,0.027545
1,296x296,0.021195
1,296x296,0.021390
1,296x296,0.021472
1,296x296,0.021450
1,296x296,0.021730
1,296x296,0.021245
1,296x296,0.021326
1,296x296,0.021315
1,296x296,0.021259
