Spheres,Resolution,Time
1,373x373,0.033895
1,373x373,0.034043
1,373x373,0.034516
1,373x373,0.033851
1,373x373,0.033827
1,373x373,0.035186
1,373x373,0.033895
1,373x373,0.035327
1,373x373,0.034614
1,373x373,0.034251
1,373x373,0.034049
1,373x373,0.035623
1,373x373,0.035158
1,373x373,0.034807
1,373x373,0.035279
1,373x373,0.035245
1,373x373,0.033529
1,373x373,0.034566
1,373x373,0.033806
1,373x373,0.033978
1,373x373,0.034124
1,373x373,0.034514
1,373x373,0.035631
1,373x373,0.034643
1,373x373,0.034152
1,373x373,0.034248
1,373x373,0.033996
1,373x373,0.034028
1,373x373,0.034212
1,373x373,0.034133
1,373x373,0.034141
1,373x373,0.034008
1,373x373,0.033844
1,373x373,0.036109
1,373x373,0.033598
1,373x373,0.035446
1,373x373,0.034934
1,373x373,0.033640
1,373x373,0.033940
1,373x373,0.033581
1,373x373,0.034726
1,373x373,0.033867
1,373x373,0.033621
1,373x373,0.034304
1,373x373,0.034301
1,373x373,0.033822
1,373x373,0.034093
1,373x373,0.034592
1,373x373,0.034119
1,373x373,0.034544
