Spheres,Resolution,Time
1,199x199,0.009638
1,199x199,0.009602
1,199x199,0.009518
1,199x199,0.010752
1,199x199,0.009647
1,199x199,0.009540
1,199x199,0.009865
1,199x199,0.009516
1,199x199,0.009543
1,199x199,0.009593
1,199x199,0.009638
1,199x199,0.009635
1,199x199,0.009802
1,199x199,0.009566
1,199x199,0.009899
1,199x199,0.009708
1,199x199,0.010054
1,199x199,0.009866
1,199x199,0.009526
1,199x199,0.009758
1,199x199,0.009789
1,199x199,0.009554
1,199x199,0.009522
1,199x199,0.010170
1,199x199,0.009885
1,199x199,0.009673
1,199x199,0.009851
1,199x199,0.009627
1,199x199,0.009601
1,199x199,0.009513
1,199x199,0.009587
1,199x199,0.009912
1,199x199,0.009711
1,199x199,0.009820
1,199x199,0.009741
1,199x199,0.009552
1,199x199,0.009587
1,199x199,0.010351
1,199x199,0.009939
1,199x199,0.010366
1,199x199,0.011624
1,199x199,0.010001
1,199x199,0.009634
1,199x199,0.009685
1,199x199,0.009612
1,199x199,0.010409
1,199x199,0.010543
1,199x199,0.009813
1,199x199,0.009668
1,199x199,0.009656
