Spheres,Resolution,Time
1,83x83,0.001773
1,83x83,0.001737
1,83x83,0.001688
1,83x83,0.001648
1,83x83,0.001699
1,83x83,0.001658
1,83x83,0.001666
1,83x83,0.001685
1,83x83,0.002031
1,83x83,0.001715
1,83x83,0.001692
1,83x83,0.001729
1,83x83,0.001950
1,83x83,0.001765
1,83x83,0.001654
1,83x83,0.001657
1,83x83,0.002155
1,83x83,0.002173
1,83x83,0.002136
1,83x83,0.001804
1,83x83,0.001717
1,83x83,0.001669
1,83x83,0.001675
1,83x83,0.001891
1,83x83,0.001749
1,83x83,0.001667
1,83x83,0.001650
1,83x83,0.001846
1,83x83,0.001889
1,83x83,0.001648
1,83x83,0.001660
1,83x83,0.001756
1,83x83,0.001646
1,83x83,0.001714
1,83x83,0.001655
1,83x83,0.001803
1,83x83,0.001703
1,83x83,0.001696
1,83x83,0.001652
1,83x83,0.002059
1,83x83,0.001813
1,83x83,0.001735
1,83x83,0.001652
1,83x83,0.001995
1,83x83,0.002179
1,83x83,0.002162
1,83x83,0.002753
1,83x83,0.001871
1,83x83,0.001660
1,83x83,0.001666
