Spheres,Resolution,Time
1,333x333,0.027019
1,333x333,0.027785
1,333x333,0.027431
1,333x333,0.026939
1,333x333,0.028312
1,333x333,0.028295
1,333x333,0.027756
1,333x333,0.027158
1,333x333,0.026919
1,333x333,0.026750
1,333x333,0.026810
1,333x333,0.027463
1,333x333,0.027393
1,333x333,0.026730
1,333x333,0.026845
1,333x333,0.026932
1,333x333,0.027357
1,333x333,0.026976
1,333x333,0.027252
1,333x333,0.026836
1,333x333,0.027152
1,333x333,0.030860
1,333x333,0.028439
1,333x333,0.030861
1,333x333,0.028359
1,333x333,0.027883
1,333x333,0.027407
1,333x333,0.027033
1,333x333,0.027801
1,333x333,0.027224
1,333x333,0.026909
1,333x333,0.027223
1,333x333,0.043815
1,333x333,0.058364
1,333x333,0.029149
1,333x333,0.044769
1,333x333,0.027316
1,333x333,0.028056
1,333x333,0.028614
1,333x333,0.027101
1,333x333,0.027172
1,333x333,0.027444
1,333x333,0.027343
1,333x333,0.026983
1,333x333,0.027120
1,333x333,0.027482
1,333x333,0.027274
1,333x333,0.027313
1,333x333,0.027231
1,333x333,0.027312
