Spheres,Resolution,Time
1,12x12,0.000054
1,12x12,0.000048
1,12x12,0.000048
1,12x12,0.000051
1,12x12,0.000047
1,12x12,0.000051
1,12x12,0.000049
1,12x12,0.000053
1,12x12,0.000039
1,12x12,0.000038
1,12x12,0.000038
1,12x12,0.000038
1,12x12,0.000038
1,12x12,0.000037
1,12x12,0.000039
1,12x12,0.000038
1,12x12,0.000037
1,12x12,0.000038
1,12x12,0.000038
1,12x12,0.000037
1,12x12,0.000038
1,12x12,0.000038
1,12x12,0.000038
1,12x12,0.000044
1,12x12,0.000038
1,12x12,0.000038
1,12x12,0.000039
1,12x12,0.000038
1,12x12,0.000038
1,12x12,0.000037
1,12x12,0.000038
1,12x12,0.000038
1,12x12,0.000043
1,12x12,0.000038
1,12x12,0.000040
1,12x12,0.000038
1,12x12,0.000046
1,12x12,0.000039
1,12x12,0.000038
1,12x12,0.000039
1,12x12,0.000040
1,12x12,0.000039
1,12x12,0.000038
1,12x12,0.000039
1,12x12,0.000039
1,12x12,0.000038
1,12x12,0.000039
1,12x12,0.000039
1,12x12,0.000040
1,12x12,0.000039
