Spheres,Resolution,Time
1,253x253,0.015498
1,253x253,0.015569
1,253x253,0.016772
1,253x253,0.015869
1,253x253,0.015459
1,253x253,0.015564
1,253x253,0.015748
1,253x253,0.015406
1,253x253,0.015464
1,253x253,0.015607
1,253x253,0.015522
1,253x253,0.015436
1,253x253,0.015748
1,253x253,0.015618
1,253x253,0.015458
1,253x253,0.016174
1,253x253,0.031527
1,253x253,0.019103
1,253x253,0.019389
1,253x253,0.019217
1,253x253,0.015600
1,253x253,0.015375
1,253x253,0.015433
1,253x253,0.015541
1,253x253,0.015771
1,253x253,0.015356
1,253x253,0.015423
1,253x253,0.015772
1,253x253,0.015590
1,253x253,0.015855
1,253x253,0.015672
1,253x253,0.015734
1,253x253,0.015457
1,253x253,0.017342
1,253x253,0.020471
1,253x253,0.018282
1,253x253,0.015863
1,253x253,0.015999
1,253x253,0.016361
1,253x253,0.019325
1,253x253,0.016738
1,253x253,0.016031
1,253x253,0.017796
1,253x253,0.015758
1,253x253,0.015720
1,253x253,0.016057
1,253x253,0.015769
1,253x253,0.016265
1,253x253,0.015640
1,253x253,0.016031
