Spheres,Resolution,Time
1,284x284,0.019977
1,284x284,0.019681
1,284x284,0.019363
1,284x284,0.020379
1,284x284,0.019743
1,284x284,0.020046
1,284x284,0.019508
1,284x284,0.019626
1,284x284,0.019492
1,284x284,0.019970
1,284x284,0.020157
1,284x284,0.025763
1,284x284,0.031137
1,284x284,0.020988
1,284x284,0.021433
1,284x284,0.035191
1,284x284,0.023751
1,284x284,0.023376
1,284x284,0.034383
1,284x284,0.025383
1,284x284,0.019823
1,284x284,0.019940
1,284x284,0.019787
1,284x284,0.019402
1,284x284,0.019565
1,284x284,0.020180
1,284x284,0.020096
1,284x284,0.019481
1,284x284,0.020462
1,284x284,0.021711
1,284x284,0.020906
1,284x284,0.019700
1,284x284,0.020192
1,284x284,0.019972
1,284x284,0.019870
1,284x284,0.019588
1,284x284,0.019594
1,284x284,0.019458
1,284x284,0.020007
1,284x284,0.019933
1,284x284,0.019740
1,284x284,0.019476
1,284x284,0.019366
1,284x284,0.019611
1,284x284,0.019675
1,284x284,0.019248
1,284x284,0.020039
1,284x284,0.020060
1,284x284,0.019397
1,284x284,0.019509
