Spheres,Resolution,Time
8,492x492,0.000588
8,492x492,0.000358
8,492x492,0.000332
8,492x492,0.000322
8,492x492,0.000315
8,492x492,0.000315
8,492x492,0.000320
8,492x492,0.000312
8,492x492,0.000310
8,492x492,0.000310
8,492x492,0.000474
8,492x492,0.000565
8,492x492,0.000559
8,492x492,0.000553
8,492x492,0.000327
8,492x492,0.000320
8,492x492,0.000510
8,492x492,0.000320
8,492x492,0.000315
8,492x492,0.000324
8,492x492,0.000327
8,492x492,0.000321
8,492x492,0.000317
8,492x492,0.000314
8,492x492,0.000315
8,492x492,0.000315
8,492x492,0.000313
8,492x492,0.000316
8,492x492,0.000324
8,492x492,0.000611
8,492x492,0.000553
8,492x492,0.000564
8,492x492,0.000336
8,492x492,0.000326
8,492x492,0.000508
8,492x492,0.000318
8,492x492,0.000311
8,492x492,0.000311
8,492x492,0.000310
8,492x492,0.000310
8,492x492,0.000314
8,492x492,0.000313
8,492x492,0.000310
8,492x492,0.000312
8,492x492,0.000318
8,492x492,0.000310
8,492x492,0.000313
8,492x492,0.000521
8,492x492,0.000705
8,492x492,0.000539
