Spheres,Resolution,Time
9,240x240,0.224716
9,240x240,0.268989
9,240x240,0.220875
9,240x240,0.232876
9,240x240,0.224632
9,240x240,0.245077
9,240x240,0.242579
9,240x240,0.221085
9,240x240,0.236881
9,240x240,0.228912
9,240x240,0.250025
9,240x240,0.221203
9,240x240,0.246397
9,240x240,0.229010
9,240x240,0.284054
9,240x240,0.225766
9,240x240,0.237449
9,240x240,0.252773
9,240x240,0.220772
9,240x240,0.220285
9,240x240,0.237697
9,240x240,0.252404
9,240x240,0.219544
9,240x240,0.298087
9,240x240,0.248376
9,240x240,0.242751
9,240x240,0.277975
9,240x240,0.223901
9,240x240,0.267303
9,240x240,0.240442
9,240x240,0.287824
9,240x240,0.270547
9,240x240,0.254535
9,240x240,0.220971
9,240x240,0.220451
9,240x240,0.222601
9,240x240,0.282122
9,240x240,0.281362
9,240x240,0.262194
9,240x240,0.221430
9,240x240,0.248578
9,240x240,0.222406
9,240x240,0.220201
9,240x240,0.221464
9,240x240,0.221198
9,240x240,0.221805
9,240x240,0.269321
9,240x240,0.278493
9,240x240,0.219423
9,240x240,0.268588
