Spheres,Resolution,Time
9,153x153,0.089731
9,153x153,0.089423
9,153x153,0.089760
9,153x153,0.088880
9,153x153,0.088874
9,153x153,0.119929
9,153x153,0.107530
9,153x153,0.092320
9,153x153,0.091339
9,153x153,0.089487
9,153x153,0.090020
9,153x153,0.090331
9,153x153,0.165091
9,153x153,0.088993
9,153x153,0.089582
9,153x153,0.089309
9,153x153,0.089975
9,153x153,0.089706
9,153x153,0.089225
9,153x153,0.128426
9,153x153,0.142988
9,153x153,0.093943
9,153x153,0.103036
9,153x153,0.124282
9,153x153,0.089178
9,153x153,0.088740
9,153x153,0.106420
9,153x153,0.088498
9,153x153,0.092848
9,153x153,0.105577
9,153x153,0.112301
9,153x153,0.091609
9,153x153,0.089220
9,153x153,0.120635
9,153x153,0.114958
9,153x153,0.094698
9,153x153,0.090884
9,153x153,0.088830
9,153x153,0.088635
9,153x153,0.089505
9,153x153,0.088756
9,153x153,0.123802
9,153x153,0.089007
9,153x153,0.089381
9,153x153,0.088346
9,153x153,0.088803
9,153x153,0.088609
9,153x153,0.089527
9,153x153,0.105805
9,153x153,0.089816
