Spheres,Resolution,Time
4,548x548,0.000229
4,548x548,0.000176
4,548x548,0.000210
4,548x548,0.000198
4,548x548,0.000182
4,548x548,0.000216
4,548x548,0.000227
4,548x548,0.000228
4,548x548,0.000222
4,548x548,0.000500
4,548x548,0.000257
4,548x548,0.000302
4,548x548,0.000228
4,548x548,0.000230
4,548x548,0.000181
4,548x548,0.000180
4,548x548,0.000179
4,548x548,0.000181
4,548x548,0.000189
4,548x548,0.000182
4,548x548,0.000183
4,548x548,0.000208
4,548x548,0.000210
4,548x548,0.000185
4,548x548,0.000208
4,548x548,0.000185
4,548x548,0.000185
4,548x548,0.000199
4,548x548,0.000180
4,548x548,0.000175
4,548x548,0.000175
4,548x548,0.000175
4,548x548,0.000178
4,548x548,0.000178
4,548x548,0.000191
4,548x548,0.000175
4,548x548,0.000175
4,548x548,0.000179
4,548x548,0.000177
4,548x548,0.000174
4,548x548,0.000176
4,548x548,0.000188
4,548x548,0.000189
4,548x548,0.000483
4,548x548,0.000309
4,548x548,0.000324
4,548x548,0.000230
4,548x548,0.000233
4,548x548,0.000176
4,548x548,0.000179
