Spheres,Resolution,Time
1,925x925,0.000306
1,925x925,0.000259
1,925x925,0.000208
1,925x925,0.000201
1,925x925,0.000201
1,925x925,0.000205
1,925x925,0.000203
1,925x925,0.000213
1,925x925,0.000228
1,925x925,0.000218
1,925x925,0.000214
1,925x925,0.000206
1,925x925,0.000203
1,925x925,0.000218
1,925x925,0.000208
1,925x925,0.000197
1,925x925,0.000197
1,925x925,0.000200
1,925x925,0.000210
1,925x925,0.000206
1,925x925,0.000217
1,925x925,0.000206
1,925x925,0.000199
1,925x925,0.000195
1,925x925,0.000200
1,925x925,0.000213
1,925x925,0.000216
1,925x925,0.000291
1,925x925,0.000231
1,925x925,0.000435
1,925x925,0.000353
1,925x925,0.000282
1,925x925,0.000264
1,925x925,0.000321
1,925x925,0.000264
1,925x925,0.000262
1,925x925,0.000214
1,925x925,0.000207
1,925x925,0.000200
1,925x925,0.000200
1,925x925,0.000207
1,925x925,0.000210
1,925x925,0.000208
1,925x925,0.000206
1,925x925,0.000205
1,925x925,0.000206
1,925x925,0.000208
1,925x925,0.000202
1,925x925,0.000199
1,925x925,0.000199
