Spheres,Resolution,Time
1,397x397,0.000175
1,397x397,0.000088
1,397x397,0.000079
1,397x397,0.000073
1,397x397,0.000075
1,397x397,0.000066
1,397x397,0.000065
1,397x397,0.000065
1,397x397,0.000064
1,397x397,0.000068
1,397x397,0.000070
1,397x397,0.000069
1,397x397,0.000074
1,397x397,0.000085
1,397x397,0.000082
1,397x397,0.000081
1,397x397,0.000071
1,397x397,0.000080
1,397x397,0.000079
1,397x397,0.000075
1,397x397,0.000079
1,397x397,0.000079
1,397x397,0.000121
1,397x397,0.000091
1,397x397,0.000099
1,397x397,0.000079
1,397x397,0.000074
1,397x397,0.000070
1,397x397,0.000070
1,397x397,0.000072
1,397x397,0.000072
1,397x397,0.000074
1,397x397,0.000077
1,397x397,0.000105
1,397x397,0.000090
1,397x397,0.000081
1,397x397,0.000094
1,397x397,0.000115
1,397x397,0.000085
1,397x397,0.000080
1,397x397,0.000083
1,397x397,0.000076
1,397x397,0.000085
1,397x397,0.000072
1,397x397,0.000070
1,397x397,0.000070
1,397x397,0.000082
1,397x397,0.000083
1,397x397,0.000072
1,397x397,0.000072
