Spheres,Resolution,Time
1,99x99,0.002363
1,99x99,0.002560
1,99x99,0.002348
1,99x99,0.002425
1,99x99,0.002534
1,99x99,0.002370
1,99x99,0.002363
1,99x99,0.002887
1,99x99,0.003041
1,99x99,0.002596
1,99x99,0.002385
1,99x99,0.002364
1,99x99,0.002448
1,99x99,0.002344
1,99x99,0.002352
1,99x99,0.002460
1,99x99,0.002366
1,99x99,0.002351
1,99x99,0.002392
1,99x99,0.002350
1,99x99,0.002356
1,99x99,0.002796
1,99x99,0.002586
1,99x99,0.002361
1,99x99,0.002582
1,99x99,0.002373
1,99x99,0.002354
1,99x99,0.002368
1,99x99,0.002400
1,99x99,0.002392
1,99x99,0.002367
1,99x99,0.002363
1,99x99,0.002427
1,99x99,0.002349
1,99x99,0.002346
1,99x99,0.002491
1,99x99,0.002360
1,99x99,0.002380
1,99x99,0.002436
1,99x99,0.002349
1,99x99,0.002357
1,99x99,0.002533
1,99x99,0.002361
1,99x99,0.002345
1,99x99,0.002529
1,99x99,0.002432
1,99x99,0.002308
1,99x99,0.002488
1,99x99,0.002388
1,99x99,0.002534
