Spheres,Resolution,Time
1,49x49,0.000684
1,49x49,0.000624
1,49x49,0.000647
1,49x49,0.000672
1,49x49,0.000573
1,49x49,0.000606
1,49x49,0.000712
1,49x49,0.000573
1,49x49,0.000669
1,49x49,0.000713
1,49x49,0.000583
1,49x49,0.000570
1,49x49,0.000582
1,49x49,0.000583
1,49x49,0.000579
1,49x49,0.000578
1,49x49,0.000586
1,49x49,0.000576
1,49x49,0.000575
1,49x49,0.000573
1,49x49,0.000589
1,49x49,0.000578
1,49x49,0.000592
1,49x49,0.000572
1,49x49,0.000587
1,49x49,0.000740
1,49x49,0.000806
1,49x49,0.000854
1,49x49,0.000834
1,49x49,0.000725
1,49x49,0.000572
1,49x49,0.000572
1,49x49,0.000573
1,49x49,0.000572
1,49x49,0.000616
1,49x49,0.000725
1,49x49,0.000763
1,49x49,0.000753
1,49x49,0.000641
1,49x49,0.000624
1,49x49,0.000587
1,49x49,0.000583
1,49x49,0.000572
1,49x49,0.000575
1,49x49,0.000578
1,49x49,0.000587
1,49x49,0.000574
1,49x49,0.000581
1,49x49,0.000756
1,49x49,0.000832
