Spheres,Resolution,Time
1,6x6,0.000042
1,6x6,0.000018
1,6x6,0.000017
1,6x6,0.000018
1,6x6,0.000017
1,6x6,0.000017
1,6x6,0.000018
1,6x6,0.000018
1,6x6,0.000017
1,6x6,0.000018
1,6x6,0.000017
1,6x6,0.000017
1,6x6,0.000019
1,6x6,0.000025
1,6x6,0.000020
1,6x6,0.000017
1,6x6,0.000017
1,6x6,0.000017
1,6x6,0.000018
1,6x6,0.000017
1,6x6,0.000017
1,6x6,0.000017
1,6x6,0.000017
1,6x6,0.000018
1,6x6,0.000018
1,6x6,0.000016
1,6x6,0.000019
1,6x6,0.000018
1,6x6,0.000018
1,6x6,0.000017
1,6x6,0.000017
1,6x6,0.000018
1,6x6,0.000018
1,6x6,0.000017
1,6x6,0.000017
1,6x6,0.000017
1,6x6,0.000017
1,6x6,0.000017
1,6x6,0.000017
1,6x6,0.000016
1,6x6,0.000018
1,6x6,0.000018
1,6x6,0.000019
1,6x6,0.000018
1,6x6,0.000018
1,6x6,0.000017
1,6x6,0.000018
1,6x6,0.000018
1,6x6,0.000017
1,6x6,0.000018
