Spheres,Resolution,Time
1,85x85,0.001933
1,85x85,0.001803
1,85x85,0.001881
1,85x85,0.001993
1,85x85,0.002145
1,85x85,0.002019
1,85x85,0.001733
1,85x85,0.001963
1,85x85,0.002214
1,85x85,0.002350
1,85x85,0.002139
1,85x85,0.001980
1,85x85,0.002209
1,85x85,0.001853
1,85x85,0.003082
1,85x85,0.001949
1,85x85,0.001766
1,85x85,0.002358
1,85x85,0.002180
1,85x85,0.001876
1,85x85,0.001953
1,85x85,0.001878
1,85x85,0.001766
1,85x85,0.001731
1,85x85,0.001950
1,85x85,0.001712
1,85x85,0.001718
1,85x85,0.001844
1,85x85,0.001942
1,85x85,0.001711
1,85x85,0.001708
1,85x85,0.001736
1,85x85,0.002105
1,85x85,0.002260
1,85x85,0.002220
1,85x85,0.002002
1,85x85,0.001722
1,85x85,0.001717
1,85x85,0.001895
1,85x85,0.002198
1,85x85,0.001762
1,85x85,0.001710
1,85x85,0.001954
1,85x85,0.002001
1,85x85,0.001765
1,85x85,0.001742
1,85x85,0.001907
1,85x85,0.001730
1,85x85,0.001844
1,85x85,0.002193
