Spheres,Resolution,Time
1,55x55,0.000972
1,55x55,0.001355
1,55x55,0.000990
1,55x55,0.000890
1,55x55,0.000785
1,55x55,0.000732
1,55x55,0.000714
1,55x55,0.000721
1,55x55,0.000720
1,55x55,0.000731
1,55x55,0.000978
1,55x55,0.000982
1,55x55,0.000981
1,55x55,0.000975
1,55x55,0.000975
1,55x55,0.000912
1,55x55,0.000753
1,55x55,0.001150
1,55x55,0.000806
1,55x55,0.000719
1,55x55,0.000729
1,55x55,0.000885
1,55x55,0.000871
1,55x55,0.000780
1,55x55,0.000721
1,55x55,0.000899
1,55x55,0.000822
1,55x55,0.000722
1,55x55,0.000908
1,55x55,0.001091
1,55x55,0.000745
1,55x55,0.000853
1,55x55,0.000810
1,55x55,0.000736
1,55x55,0.000774
1,55x55,0.000887
1,55x55,0.000973
1,55x55,0.000957
1,55x55,0.000910
1,55x55,0.001070
1,55x55,0.000945
1,55x55,0.001107
1,55x55,0.001255
1,55x55,0.000954
1,55x55,0.000997
1,55x55,0.000886
1,55x55,0.000922
1,55x55,0.000903
1,55x55,0.001045
1,55x55,0.000773
