Spheres,Resolution,Time
1,82x82,0.001615
1,82x82,0.001664
1,82x82,0.001600
1,82x82,0.001647
1,82x82,0.001610
1,82x82,0.001630
1,82x82,0.001616
1,82x82,0.001614
1,82x82,0.001597
1,82x82,0.001785
1,82x82,0.001620
1,82x82,0.001608
1,82x82,0.001598
1,82x82,0.001631
1,82x82,0.001617
1,82x82,0.001604
1,82x82,0.001649
1,82x82,0.001601
1,82x82,0.001606
1,82x82,0.001608
1,82x82,0.001598
1,82x82,0.001600
1,82x82,0.001671
1,82x82,0.001594
1,82x82,0.001596
1,82x82,0.001594
1,82x82,0.001597
1,82x82,0.001600
1,82x82,0.001636
1,82x82,0.001635
1,82x82,0.001560
1,82x82,0.001615
1,82x82,0.001816
1,82x82,0.001584
1,82x82,0.001815
1,82x82,0.002011
1,82x82,0.001633
1,82x82,0.001651
1,82x82,0.001587
1,82x82,0.001666
1,82x82,0.001728
1,82x82,0.001625
1,82x82,0.001611
1,82x82,0.001558
1,82x82,0.001641
1,82x82,0.001640
1,82x82,0.001658
1,82x82,0.001631
1,82x82,0.001585
1,82x82,0.001774
