Spheres,Resolution,Time
1,68x68,0.001571
1,68x68,0.001486
1,68x68,0.001519
1,68x68,0.001470
1,68x68,0.001194
1,68x68,0.001397
1,68x68,0.001521
1,68x68,0.001358
1,68x68,0.001188
1,68x68,0.001242
1,68x68,0.001489
1,68x68,0.001537
1,68x68,0.001650
1,68x68,0.002274
1,68x68,0.001431
1,68x68,0.001482
1,68x68,0.001677
1,68x68,0.001144
1,68x68,0.001178
1,68x68,0.001259
1,68x68,0.001198
1,68x68,0.001101
1,68x68,0.001114
1,68x68,0.001107
1,68x68,0.001092
1,68x68,0.001220
1,68x68,0.001099
1,68x68,0.001143
1,68x68,0.001174
1,68x68,0.001097
1,68x68,0.001150
1,68x68,0.001157
1,68x68,0.001098
1,68x68,0.001110
1,68x68,0.001099
1,68x68,0.001122
1,68x68,0.001119
1,68x68,0.001122
1,68x68,0.001249
1,68x68,0.001156
1,68x68,0.001509
1,68x68,0.001190
1,68x68,0.001097
1,68x68,0.001123
1,68x68,0.001147
1,68x68,0.001186
1,68x68,0.001102
1,68x68,0.001109
1,68x68,0.001103
1,68x68,0.001229
