Spheres,Resolution,Time
1,84x84,0.002274
1,84x84,0.002242
1,84x84,0.001812
1,84x84,0.001730
1,84x84,0.001898
1,84x84,0.002773
1,84x84,0.002214
1,84x84,0.002386
1,84x84,0.005716
1,84x84,0.003786
1,84x84,0.003934
1,84x84,0.004356
1,84x84,0.002322
1,84x84,0.003204
1,84x84,0.002035
1,84x84,0.001714
1,84x84,0.001708
1,84x84,0.001762
1,84x84,0.001946
1,84x84,0.001929
1,84x84,0.001782
1,84x84,0.001697
1,84x84,0.001790
1,84x84,0.001783
1,84x84,0.001857
1,84x84,0.001714
1,84x84,0.001765
1,84x84,0.001717
1,84x84,0.001704
1,84x84,0.002226
1,84x84,0.002190
1,84x84,0.002261
1,84x84,0.002234
1,84x84,0.002035
1,84x84,0.002227
1,84x84,0.001888
1,84x84,0.001971
1,84x84,0.001701
1,84x84,0.001959
1,84x84,0.001742
1,84x84,0.001852
1,84x84,0.002060
1,84x84,0.001882
1,84x84,0.001721
1,84x84,0.001711
1,84x84,0.001843
1,84x84,0.001772
1,84x84,0.001686
1,84x84,0.001700
1,84x84,0.001722
