Spheres,Resolution,Time
1,87x87,0.004325
1,87x87,0.004253
1,87x87,0.003718
1,87x87,0.003833
1,87x87,0.003904
1,87x87,0.003845
1,87x87,0.003819
1,87x87,0.003771
1,87x87,0.003773
1,87x87,0.003803
1,87x87,0.003742
1,87x87,0.003741
1,87x87,0.003733
1,87x87,0.003806
1,87x87,0.003809
1,87x87,0.002682
1,87x87,0.001954
1,87x87,0.001955
1,87x87,0.001954
1,87x87,0.001990
1,87x87,0.001969
1,87x87,0.001969
1,87x87,0.001989
1,87x87,0.001972
1,87x87,0.001964
1,87x87,0.001962
1,87x87,0.001967
1,87x87,0.002019
1,87x87,0.001968
1,87x87,0.001967
1,87x87,0.001917
1,87x87,0.001819
1,87x87,0.001850
1,87x87,0.001835
1,87x87,0.001816
1,87x87,0.001873
1,87x87,0.001862
1,87x87,0.001810
1,87x87,0.001848
1,87x87,0.001819
1,87x87,0.001811
1,87x87,0.001806
1,87x87,0.001814
1,87x87,0.001814
1,87x87,0.001920
1,87x87,0.001853
1,87x87,0.001765
1,87x87,0.001834
1,87x87,0.001793
1,87x87,0.001913
