Spheres,Resolution,Time
1,42x42,0.000576
1,42x42,0.000486
1,42x42,0.000455
1,42x42,0.000446
1,42x42,0.000496
1,42x42,0.000501
1,42x42,0.000522
1,42x42,0.000425
1,42x42,0.000416
1,42x42,0.000415
1,42x42,0.000418
1,42x42,0.000417
1,42x42,0.000434
1,42x42,0.000433
1,42x42,0.000415
1,42x42,0.000416
1,42x42,0.000437
1,42x42,0.000435
1,42x42,0.000414
1,42x42,0.000419
1,42x42,0.000441
1,42x42,0.000415
1,42x42,0.000416
1,42x42,0.000434
1,42x42,0.000442
1,42x42,0.000416
1,42x42,0.000445
1,42x42,0.000605
1,42x42,0.000421
1,42x42,0.000418
1,42x42,0.000416
1,42x42,0.000414
1,42x42,0.000429
1,42x42,0.000418
1,42x42,0.000416
1,42x42,0.000416
1,42x42,0.000450
1,42x42,0.000567
1,42x42,0.000505
1,42x42,0.000425
1,42x42,0.000512
1,42x42,0.000435
1,42x42,0.000429
1,42x42,0.000424
1,42x42,0.000416
1,42x42,0.000415
1,42x42,0.000417
1,42x42,0.000423
1,42x42,0.000421
1,42x42,0.000423
