Spheres,Resolution,Time
1,68x68,0.001108
1,68x68,0.001150
1,68x68,0.001198
1,68x68,0.001135
1,68x68,0.001161
1,68x68,0.001106
1,68x68,0.001107
1,68x68,0.001105
1,68x68,0.001108
1,68x68,0.001106
1,68x68,0.001105
1,68x68,0.001110
1,68x68,0.001177
1,68x68,0.001140
1,68x68,0.001118
1,68x68,0.001081
1,68x68,0.001086
1,68x68,0.001160
1,68x68,0.001130
1,68x68,0.001191
1,68x68,0.001176
1,68x68,0.001121
1,68x68,0.001109
1,68x68,0.001152
1,68x68,0.001118
1,68x68,0.001135
1,68x68,0.001111
1,68x68,0.001107
1,68x68,0.001106
1,68x68,0.001127
1,68x68,0.001116
1,68x68,0.001152
1,68x68,0.001111
1,68x68,0.001106
1,68x68,0.001105
1,68x68,0.001107
1,68x68,0.001108
1,68x68,0.001106
1,68x68,0.001103
1,68x68,0.001194
1,68x68,0.001146
1,68x68,0.001108
1,68x68,0.001118
1,68x68,0.001082
1,68x68,0.001081
1,68x68,0.001151
1,68x68,0.001179
1,68x68,0.001212
1,68x68,0.001442
1,68x68,0.001089
