Spheres,Resolution,Time
1,81x81,0.001627
1,81x81,0.001887
1,81x81,0.001990
1,81x81,0.001747
1,81x81,0.002002
1,81x81,0.001558
1,81x81,0.001574
1,81x81,0.001654
1,81x81,0.001681
1,81x81,0.001788
1,81x81,0.001589
1,81x81,0.001572
1,81x81,0.001676
1,81x81,0.002015
1,81x81,0.001917
1,81x81,0.001603
1,81x81,0.001710
1,81x81,0.001879
1,81x81,0.001717
1,81x81,0.001603
1,81x81,0.001726
1,81x81,0.001729
1,81x81,0.001567
1,81x81,0.001748
1,81x81,0.001842
1,81x81,0.001679
1,81x81,0.001550
1,81x81,0.001609
1,81x81,0.001726
1,81x81,0.001574
1,81x81,0.001561
1,81x81,0.001555
1,81x81,0.001765
1,81x81,0.001657
1,81x81,0.001550
1,81x81,0.001552
1,81x81,0.001743
1,81x81,0.002070
1,81x81,0.001618
1,81x81,0.001569
1,81x81,0.001949
1,81x81,0.002497
1,81x81,0.002508
1,81x81,0.002063
1,81x81,0.001532
1,81x81,0.001684
1,81x81,0.001647
1,81x81,0.001813
1,81x81,0.001943
1,81x81,0.001552
