Spheres,Resolution,Time
1,79x79,0.002012
1,79x79,0.001992
1,79x79,0.001973
1,79x79,0.002007
1,79x79,0.002026
1,79x79,0.001994
1,79x79,0.002039
1,79x79,0.001999
1,79x79,0.002000
1,79x79,0.001974
1,79x79,0.001773
1,79x79,0.001473
1,79x79,0.001543
1,79x79,0.001482
1,79x79,0.001567
1,79x79,0.001556
1,79x79,0.001483
1,79x79,0.001520
1,79x79,0.001488
1,79x79,0.001578
1,79x79,0.001487
1,79x79,0.001484
1,79x79,0.001484
1,79x79,0.001532
1,79x79,0.001493
1,79x79,0.001533
1,79x79,0.001477
1,79x79,0.001511
1,79x79,0.001513
1,79x79,0.001538
1,79x79,0.001504
1,79x79,0.001595
1,79x79,0.001504
1,79x79,0.001622
1,79x79,0.001583
1,79x79,0.001616
1,79x79,0.001506
1,79x79,0.001502
1,79x79,0.001486
1,79x79,0.001485
1,79x79,0.001486
1,79x79,0.001481
1,79x79,0.001486
1,79x79,0.001489
1,79x79,0.001608
1,79x79,0.001504
1,79x79,0.001445
1,79x79,0.001487
1,79x79,0.001570
1,79x79,0.001472
