Spheres,Resolution,Time
1,50x50,0.000891
1,50x50,0.000596
1,50x50,0.000593
1,50x50,0.000605
1,50x50,0.000593
1,50x50,0.000585
1,50x50,0.000587
1,50x50,0.000793
1,50x50,0.000674
1,50x50,0.000647
1,50x50,0.000586
1,50x50,0.000624
1,50x50,0.000587
1,50x50,0.000587
1,50x50,0.000705
1,50x50,0.000588
1,50x50,0.000587
1,50x50,0.000633
1,50x50,0.000763
1,50x50,0.000623
1,50x50,0.000591
1,50x50,0.000590
1,50x50,0.000596
1,50x50,0.000598
1,50x50,0.000592
1,50x50,0.000602
1,50x50,0.000597
1,50x50,0.000769
1,50x50,0.000657
1,50x50,0.000777
1,50x50,0.000781
1,50x50,0.000777
1,50x50,0.000785
1,50x50,0.000732
1,50x50,0.000588
1,50x50,0.000610
1,50x50,0.000688
1,50x50,0.000591
1,50x50,0.000648
1,50x50,0.000648
1,50x50,0.000617
1,50x50,0.000593
1,50x50,0.000617
1,50x50,0.000614
1,50x50,0.000587
1,50x50,0.000590
1,50x50,0.000620
1,50x50,0.000591
1,50x50,0.000592
1,50x50,0.000604
