Spheres,Resolution,Time
1,44x44,0.000489
1,44x44,0.000474
1,44x44,0.000467
1,44x44,0.000489
1,44x44,0.000467
1,44x44,0.000469
1,44x44,0.000462
1,44x44,0.000492
1,44x44,0.000464
1,44x44,0.000466
1,44x44,0.000462
1,44x44,0.000465
1,44x44,0.000465
1,44x44,0.000464
1,44x44,0.000469
1,44x44,0.000470
1,44x44,0.000471
1,44x44,0.000466
1,44x44,0.000543
1,44x44,0.000550
1,44x44,0.000462
1,44x44,0.000462
1,44x44,0.000465
1,44x44,0.000460
1,44x44,0.000461
1,44x44,0.000461
1,44x44,0.000463
1,44x44,0.000463
1,44x44,0.000559
1,44x44,0.000511
1,44x44,0.000536
1,44x44,0.000479
1,44x44,0.000467
1,44x44,0.000519
1,44x44,0.000467
1,44x44,0.000532
1,44x44,0.000464
1,44x44,0.000463
1,44x44,0.000462
1,44x44,0.000461
1,44x44,0.000462
1,44x44,0.000461
1,44x44,0.000528
1,44x44,0.000526
1,44x44,0.000536
1,44x44,0.000465
1,44x44,0.000467
1,44x44,0.000543
1,44x44,0.000461
1,44x44,0.000504
