Spheres,Resolution,Time
1,92x92,0.002161
1,92x92,0.002102
1,92x92,0.002145
1,92x92,0.002748
1,92x92,0.002312
1,92x92,0.003032
1,92x92,0.002592
1,92x92,0.002153
1,92x92,0.002856
1,92x92,0.003010
1,92x92,0.002107
1,92x92,0.002527
1,92x92,0.002415
1,92x92,0.002116
1,92x92,0.002060
1,92x92,0.002076
1,92x92,0.002013
1,92x92,0.002391
1,92x92,0.002013
1,92x92,0.002016
1,92x92,0.002395
1,92x92,0.002722
1,92x92,0.002299
1,92x92,0.002049
1,92x92,0.002035
1,92x92,0.002012
1,92x92,0.002024
1,92x92,0.002019
1,92x92,0.002034
1,92x92,0.002022
1,92x92,0.002570
1,92x92,0.002104
1,92x92,0.003245
1,92x92,0.003154
1,92x92,0.003215
1,92x92,0.003130
1,92x92,0.003115
1,92x92,0.002760
1,92x92,0.002782
1,92x92,0.002925
1,92x92,0.002760
1,92x92,0.002469
1,92x92,0.002969
1,92x92,0.002953
1,92x92,0.003083
1,92x92,0.003149
1,92x92,0.002467
1,92x92,0.002033
1,92x92,0.002078
1,92x92,0.002031
