Spheres,Resolution,Time
1,89x89,0.001892
1,89x89,0.002413
1,89x89,0.001881
1,89x89,0.002119
1,89x89,0.001902
1,89x89,0.001899
1,89x89,0.002122
1,89x89,0.002219
1,89x89,0.002400
1,89x89,0.002077
1,89x89,0.001912
1,89x89,0.002179
1,89x89,0.001878
1,89x89,0.001990
1,89x89,0.001941
1,89x89,0.002007
1,89x89,0.002151
1,89x89,0.002562
1,89x89,0.001957
1,89x89,0.001956
1,89x89,0.002016
1,89x89,0.001967
1,89x89,0.001874
1,89x89,0.002057
1,89x89,0.001940
1,89x89,0.001887
1,89x89,0.001938
1,89x89,0.001886
1,89x89,0.001874
1,89x89,0.001878
1,89x89,0.001874
1,89x89,0.001879
1,89x89,0.001919
1,89x89,0.001891
1,89x89,0.001909
1,89x89,0.001875
1,89x89,0.001876
1,89x89,0.001889
1,89x89,0.001872
1,89x89,0.001875
1,89x89,0.001883
1,89x89,0.001989
1,89x89,0.001900
1,89x89,0.002026
1,89x89,0.001882
1,89x89,0.001916
1,89x89,0.001884
1,89x89,0.001881
1,89x89,0.001879
1,89x89,0.001989
