Spheres,Resolution,Time
1,80x80,0.001556
1,80x80,0.001545
1,80x80,0.001510
1,80x80,0.001518
1,80x80,0.001516
1,80x80,0.002048
1,80x80,0.001519
1,80x80,0.001514
1,80x80,0.001520
1,80x80,0.001708
1,80x80,0.001527
1,80x80,0.001530
1,80x80,0.001528
1,80x80,0.001735
1,80x80,0.001573
1,80x80,0.001641
1,80x80,0.001708
1,80x80,0.002002
1,80x80,0.001706
1,80x80,0.001648
1,80x80,0.001519
1,80x80,0.001570
1,80x80,0.001733
1,80x80,0.001541
1,80x80,0.001543
1,80x80,0.001518
1,80x80,0.001932
1,80x80,0.001520
1,80x80,0.001569
1,80x80,0.001534
1,80x80,0.001845
1,80x80,0.001604
1,80x80,0.001511
1,80x80,0.001509
1,80x80,0.001618
1,80x80,0.001586
1,80x80,0.001537
1,80x80,0.001519
1,80x80,0.001511
1,80x80,0.001635
1,80x80,0.001506
1,80x80,0.001541
1,80x80,0.001512
1,80x80,0.001674
1,80x80,0.001701
1,80x80,0.001514
1,80x80,0.001509
1,80x80,0.001548
1,80x80,0.001787
1,80x80,0.001504
