Spheres,Resolution,Time
3,133x133,0.012958
3,133x133,0.013116
3,133x133,0.013282
3,133x133,0.014362
3,133x133,0.013201
3,133x133,0.012841
3,133x133,0.012674
3,133x133,0.012829
3,133x133,0.012561
3,133x133,0.012566
3,133x133,0.012274
3,133x133,0.012268
3,133x133,0.012265
3,133x133,0.012266
3,133x133,0.012155
3,133x133,0.012220
3,133x133,0.012278
3,133x133,0.013543
3,133x133,0.012479
3,133x133,0.012438
3,133x133,0.012517
3,133x133,0.023549
3,133x133,0.019277
3,133x133,0.012557
3,133x133,0.019098
3,133x133,0.030583
3,133x133,0.028403
3,133x133,0.065551
3,133x133,0.042397
3,133x133,0.019854
3,133x133,0.016866
3,133x133,0.012949
3,133x133,0.013935
3,133x133,0.013243
3,133x133,0.013019
3,133x133,0.012875
3,133x133,0.012924
3,133x133,0.013162
3,133x133,0.013098
3,133x133,0.013055
3,133x133,0.012898
3,133x133,0.014977
3,133x133,0.012790
3,133x133,0.012778
3,133x133,0.012867
3,133x133,0.012531
3,133x133,0.012595
3,133x133,0.012595
3,133x133,0.012593
3,133x133,0.012565
