Spheres,Resolution,Time
6,285x285,0.161481
6,285x285,0.161579
6,285x285,0.160030
6,285x285,0.188987
6,285x285,0.163451
6,285x285,0.227896
6,285x285,0.164506
6,285x285,0.201529
6,285x285,0.163415
6,285x285,0.163331
6,285x285,0.180487
6,285x285,0.194134
6,285x285,0.164498
6,285x285,0.333566
6,285x285,0.307770
6,285x285,0.194814
6,285x285,0.163793
6,285x285,0.190174
6,285x285,0.176277
6,285x285,0.163787
6,285x285,0.160550
6,285x285,0.234706
6,285x285,0.180651
6,285x285,0.161108
6,285x285,0.249638
6,285x285,0.160234
6,285x285,0.187219
6,285x285,0.179031
6,285x285,0.170639
6,285x285,0.161935
6,285x285,0.159363
6,285x285,0.207923
6,285x285,0.163822
6,285x285,0.174852
6,285x285,0.203439
6,285x285,0.252603
6,285x285,0.220558
6,285x285,0.160270
6,285x285,0.207758
6,285x285,0.162242
6,285x285,0.294669
6,285x285,0.202447
6,285x285,0.241487
6,285x285,0.234330
6,285x285,0.167784
6,285x285,0.202468
6,285x285,0.206753
6,285x285,0.231387
6,285x285,0.176160
6,285x285,0.374525
