Spheres,Resolution,Time
1,33x33,0.000125
1,33x33,0.000068
1,33x33,0.000064
1,33x33,0.000051
1,33x33,0.000050
1,33x33,0.000048
1,33x33,0.000048
1,33x33,0.000064
1,33x33,0.000064
1,33x33,0.000058
1,33x33,0.000035
1,33x33,0.000071
1,33x33,0.000045
1,33x33,0.000052
1,33x33,0.000124
1,33x33,0.000178
1,33x33,0.000107
1,33x33,0.000111
1,33x33,0.000178
1,33x33,0.000041
1,33x33,0.000106
1,33x33,0.000033
1,33x33,0.000032
1,33x33,0.000032
1,33x33,0.000032
1,33x33,0.000031
1,33x33,0.000032
1,33x33,0.000033
1,33x33,0.000032
1,33x33,0.000033
1,33x33,0.000034
1,33x33,0.000032
1,33x33,0.000032
1,33x33,0.000036
1,33x33,0.000037
1,33x33,0.000035
1,33x33,0.000034
1,33x33,0.000034
1,33x33,0.000033
1,33x33,0.000033
1,33x33,0.000032
1,33x33,0.000029
1,33x33,0.000027
1,33x33,0.000027
1,33x33,0.000027
1,33x33,0.000028
1,33x33,0.000033
1,33x33,0.000030
1,33x33,0.000027
1,33x33,0.000027
