Spheres,Resolution,Time
1,77x77,0.000113
1,77x77,0.000052
1,77x77,0.000045
1,77x77,0.000038
1,77x77,0.000037
1,77x77,0.000039
1,77x77,0.000040
1,77x77,0.000038
1,77x77,0.000039
1,77x77,0.000035
1,77x77,0.000034
1,77x77,0.000177
1,77x77,0.000064
1,77x77,0.000105
1,77x77,0.000039
1,77x77,0.000033
1,77x77,0.000032
1,77x77,0.000034
1,77x77,0.000041
1,77x77,0.000034
1,77x77,0.000034
1,77x77,0.000034
1,77x77,0.000034
1,77x77,0.000041
1,77x77,0.000036
1,77x77,0.000035
1,77x77,0.000036
1,77x77,0.000037
1,77x77,0.000035
1,77x77,0.000034
1,77x77,0.000036
1,77x77,0.000036
1,77x77,0.000035
1,77x77,0.000035
1,77x77,0.000039
1,77x77,0.000047
1,77x77,0.000035
1,77x77,0.000034
1,77x77,0.000034
1,77x77,0.000034
1,77x77,0.000033
1,77x77,0.000034
1,77x77,0.000033
1,77x77,0.000033
1,77x77,0.000038
1,77x77,0.000166
1,77x77,0.000176
1,77x77,0.000109
1,77x77,0.000112
1,77x77,0.000037
