Spheres,Resolution,Time
1,11x11,0.000101
1,11x11,0.000075
1,11x11,0.000062
1,11x11,0.000068
1,11x11,0.000044
1,11x11,0.000043
1,11x11,0.000040
1,11x11,0.000039
1,11x11,0.000035
1,11x11,0.000035
1,11x11,0.000034
1,11x11,0.000034
1,11x11,0.000033
1,11x11,0.000034
1,11x11,0.000034
1,11x11,0.000033
1,11x11,0.000033
1,11x11,0.000034
1,11x11,0.000034
1,11x11,0.000038
1,11x11,0.000036
1,11x11,0.000038
1,11x11,0.000037
1,11x11,0.000035
1,11x11,0.000036
1,11x11,0.000036
1,11x11,0.000037
1,11x11,0.000035
1,11x11,0.000036
1,11x11,0.000034
1,11x11,0.000034
1,11x11,0.000034
1,11x11,0.000034
1,11x11,0.000035
1,11x11,0.000035
1,11x11,0.000035
1,11x11,0.000049
1,11x11,0.000067
1,11x11,0.000067
1,11x11,0.000063
1,11x11,0.000063
1,11x11,0.000063
1,11x11,0.000062
1,11x11,0.000063
1,11x11,0.000066
1,11x11,0.000070
1,11x11,0.000071
1,11x11,0.000058
1,11x11,0.000033
1,11x11,0.000033
