Spheres,Resolution,Time
1,2x2,0.000081
1,2x2,0.000051
1,2x2,0.000038
1,2x2,0.000034
1,2x2,0.000029
1,2x2,0.000030
1,2x2,0.000029
1,2x2,0.000027
1,2x2,0.000040
1,2x2,0.000030
1,2x2,0.000032
1,2x2,0.000027
1,2x2,0.000027
1,2x2,0.000027
1,2x2,0.000027
1,2x2,0.000027
1,2x2,0.000026
1,2x2,0.000028
1,2x2,0.000032
1,2x2,0.000029
1,2x2,0.000029
1,2x2,0.000029
1,2x2,0.000029
1,2x2,0.000031
1,2x2,0.000027
1,2x2,0.000029
1,2x2,0.000038
1,2x2,0.000029
1,2x2,0.000030
1,2x2,0.000032
1,2x2,0.000040
1,2x2,0.000030
1,2x2,0.000029
1,2x2,0.000029
1,2x2,0.000028
1,2x2,0.000028
1,2x2,0.000028
1,2x2,0.000029
1,2x2,0.000028
1,2x2,0.000028
1,2x2,0.000028
1,2x2,0.000028
1,2x2,0.000028
1,2x2,0.000028
1,2x2,0.000028
1,2x2,0.000029
1,2x2,0.000028
1,2x2,0.000028
1,2x2,0.000028
1,2x2,0.000029
