Spheres,Resolution,Time
1,1x1,0.000124
1,1x1,0.000030
1,1x1,0.000025
1,1x1,0.000025
1,1x1,0.000025
1,1x1,0.000025
1,1x1,0.000025
1,1x1,0.000025
1,1x1,0.000025
1,1x1,0.000025
1,1x1,0.000025
1,1x1,0.000025
1,1x1,0.000025
1,1x1,0.000025
1,1x1,0.000025
1,1x1,0.000026
1,1x1,0.000025
1,1x1,0.000025
1,1x1,0.000025
1,1x1,0.000024
1,1x1,0.000025
1,1x1,0.000025
1,1x1,0.000025
1,1x1,0.000025
1,1x1,0.000025
1,1x1,0.000025
1,1x1,0.000025
1,1x1,0.000025
1,1x1,0.000025
1,1x1,0.000025
1,1x1,0.000025
1,1x1,0.000025
1,1x1,0.000025
1,1x1,0.000025
1,1x1,0.000025
1,1x1,0.000025
1,1x1,0.000025
1,1x1,0.000025
1,1x1,0.000025
1,1x1,0.000025
1,1x1,0.000025
1,1x1,0.000025
1,1x1,0.000025
1,1x1,0.000025
1,1x1,0.000026
1,1x1,0.000028
1,1x1,0.000025
1,1x1,0.000027
1,1x1,0.000025
1,1x1,0.000025
