Spheres,Resolution,Time
1,8x8,0.000096
1,8x8,0.000056
1,8x8,0.000035
1,8x8,0.000034
1,8x8,0.000033
1,8x8,0.000034
1,8x8,0.000034
1,8x8,0.000034
1,8x8,0.000034
1,8x8,0.000035
1,8x8,0.000034
1,8x8,0.000033
1,8x8,0.000034
1,8x8,0.000033
1,8x8,0.000038
1,8x8,0.000038
1,8x8,0.000036
1,8x8,0.000034
1,8x8,0.000034
1,8x8,0.000033
1,8x8,0.000033
1,8x8,0.000033
1,8x8,0.000034
1,8x8,0.000034
1,8x8,0.000035
1,8x8,0.000035
1,8x8,0.000033
1,8x8,0.000036
1,8x8,0.000033
1,8x8,0.000034
1,8x8,0.000033
1,8x8,0.000032
1,8x8,0.000062
1,8x8,0.000062
1,8x8,0.000061
1,8x8,0.000063
1,8x8,0.000061
1,8x8,0.000060
1,8x8,0.000062
1,8x8,0.000062
1,8x8,0.000061
1,8x8,0.000062
1,8x8,0.000061
1,8x8,0.000061
1,8x8,0.000063
1,8x8,0.000066
1,8x8,0.000036
1,8x8,0.000047
1,8x8,0.000040
1,8x8,0.000036
