Spheres,Resolution,Time
1,80x80,0.000097
1,80x80,0.000049
1,80x80,0.000035
1,80x80,0.000034
1,80x80,0.000034
1,80x80,0.000034
1,80x80,0.000034
1,80x80,0.000034
1,80x80,0.000033
1,80x80,0.000034
1,80x80,0.000034
1,80x80,0.000033
1,80x80,0.000039
1,80x80,0.000037
1,80x80,0.000037
1,80x80,0.000038
1,80x80,0.000034
1,80x80,0.000037
1,80x80,0.000037
1,80x80,0.000036
1,80x80,0.000036
1,80x80,0.000093
1,80x80,0.000073
1,80x80,0.000120
1,80x80,0.000123
1,80x80,0.000040
1,80x80,0.000073
1,80x80,0.000062
1,80x80,0.000064
1,80x80,0.000053
1,80x80,0.000106
1,80x80,0.000207
1,80x80,0.000148
1,80x80,0.000051
1,80x80,0.000046
1,80x80,0.000044
1,80x80,0.000040
1,80x80,0.000034
1,80x80,0.000034
1,80x80,0.000031
1,80x80,0.000031
1,80x80,0.000031
1,80x80,0.000032
1,80x80,0.000031
1,80x80,0.000031
1,80x80,0.000032
1,80x80,0.000031
1,80x80,0.000032
1,80x80,0.000032
1,80x80,0.000031
