Spheres,Resolution,Time
1,34x34,0.000143
1,34x34,0.000053
1,34x34,0.000042
1,34x34,0.000039
1,34x34,0.000038
1,34x34,0.000038
1,34x34,0.000039
1,34x34,0.000039
1,34x34,0.000038
1,34x34,0.000036
1,34x34,0.000039
1,34x34,0.000036
1,34x34,0.000039
1,34x34,0.000039
1,34x34,0.000038
1,34x34,0.000038
1,34x34,0.000038
1,34x34,0.000039
1,34x34,0.000038
1,34x34,0.000038
1,34x34,0.000038
1,34x34,0.000035
1,34x34,0.000035
1,34x34,0.000034
1,34x34,0.000035
1,34x34,0.000034
1,34x34,0.000034
1,34x34,0.000035
1,34x34,0.000035
1,34x34,0.000035
1,34x34,0.000036
1,34x34,0.000034
1,34x34,0.000034
1,34x34,0.000035
1,34x34,0.000036
1,34x34,0.000035
1,34x34,0.000036
1,34x34,0.000033
1,34x34,0.000032
1,34x34,0.000068
1,34x34,0.000062
1,34x34,0.000062
1,34x34,0.000061
1,34x34,0.000060
1,34x34,0.000061
1,34x34,0.000063
1,34x34,0.000034
1,34x34,0.000031
1,34x34,0.000030
1,34x34,0.000030
