Spheres,Resolution,Time
2,467x467,0.000189
2,467x467,0.000110
2,467x467,0.000125
2,467x467,0.000101
2,467x467,0.000252
2,467x467,0.000117
2,467x467,0.000110
2,467x467,0.000098
2,467x467,0.000097
2,467x467,0.000097
2,467x467,0.000096
2,467x467,0.000097
2,467x467,0.000097
2,467x467,0.000096
2,467x467,0.000097
2,467x467,0.000097
2,467x467,0.000097
2,467x467,0.000096
2,467x467,0.000137
2,467x467,0.000127
2,467x467,0.000126
2,467x467,0.000125
2,467x467,0.000126
2,467x467,0.000120
2,467x467,0.000124
2,467x467,0.000121
2,467x467,0.000104
2,467x467,0.000121
2,467x467,0.000099
2,467x467,0.000109
2,467x467,0.000100
2,467x467,0.000095
2,467x467,0.000139
2,467x467,0.000351
2,467x467,0.000181
2,467x467,0.000208
2,467x467,0.000167
2,467x467,0.000107
2,467x467,0.000100
2,467x467,0.000099
2,467x467,0.000106
2,467x467,0.000100
2,467x467,0.000099
2,467x467,0.000099
2,467x467,0.000099
2,467x467,0.000099
2,467x467,0.000100
2,467x467,0.000099
2,467x467,0.000100
2,467x467,0.000099
