Spheres,Resolution,Time
2,69x69,0.000092
2,69x69,0.000050
2,69x69,0.000035
2,69x69,0.000034
2,69x69,0.000034
2,69x69,0.000034
2,69x69,0.000034
2,69x69,0.000034
2,69x69,0.000035
2,69x69,0.000034
2,69x69,0.000034
2,69x69,0.000034
2,69x69,0.000034
2,69x69,0.000034
2,69x69,0.000034
2,69x69,0.000039
2,69x69,0.000033
2,69x69,0.000032
2,69x69,0.000032
2,69x69,0.000033
2,69x69,0.000033
2,69x69,0.000033
2,69x69,0.000033
2,69x69,0.000033
2,69x69,0.000042
2,69x69,0.000048
2,69x69,0.000187
2,69x69,0.000112
2,69x69,0.000117
2,69x69,0.000050
2,69x69,0.000041
2,69x69,0.000152
2,69x69,0.000139
2,69x69,0.000049
2,69x69,0.000041
2,69x69,0.000037
2,69x69,0.000037
2,69x69,0.000036
2,69x69,0.000068
2,69x69,0.000059
2,69x69,0.000044
2,69x69,0.000037
2,69x69,0.000036
2,69x69,0.000037
2,69x69,0.000036
2,69x69,0.000036
2,69x69,0.000036
2,69x69,0.000039
2,69x69,0.000033
2,69x69,0.000033
