Spheres,Resolution,Time
9,768x768,0.000824
9,768x768,0.000808
9,768x768,0.000795
9,768x768,0.001000
9,768x768,0.001178
9,768x768,0.000773
9,768x768,0.000762
9,768x768,0.001001
9,768x768,0.000781
9,768x768,0.001435
9,768x768,0.000758
9,768x768,0.000753
9,768x768,0.000767
9,768x768,0.000771
9,768x768,0.000951
9,768x768,0.000787
9,768x768,0.000740
9,768x768,0.000740
9,768x768,0.000746
9,768x768,0.000746
9,768x768,0.000775
9,768x768,0.000741
9,768x768,0.000738
9,768x768,0.000747
9,768x768,0.000748
9,768x768,0.000750
9,768x768,0.000782
9,768x768,0.001413
9,768x768,0.000768
9,768x768,0.000746
9,768x768,0.000743
9,768x768,0.000754
9,768x768,0.001480
9,768x768,0.000959
9,768x768,0.000741
9,768x768,0.000739
9,768x768,0.000737
9,768x768,0.000739
9,768x768,0.000758
9,768x768,0.000753
9,768x768,0.001109
9,768x768,0.000737
9,768x768,0.000735
9,768x768,0.000743
9,768x768,0.000740
9,768x768,0.000733
9,768x768,0.000740
9,768x768,0.000777
9,768x768,0.000746
9,768x768,0.000749
