Spheres,Resolution,Time
6,179x179,0.000134
6,179x179,0.000088
6,179x179,0.000075
6,179x179,0.000072
6,179x179,0.000072
6,179x179,0.000071
6,179x179,0.000072
6,179x179,0.000073
6,179x179,0.000074
6,179x179,0.000072
6,179x179,0.000073
6,179x179,0.000073
6,179x179,0.000071
6,179x179,0.000072
6,179x179,0.000071
6,179x179,0.000071
6,179x179,0.000071
6,179x179,0.000072
6,179x179,0.000071
6,179x179,0.000072
6,179x179,0.000073
6,179x179,0.000072
6,179x179,0.000072
6,179x179,0.000076
6,179x179,0.000077
6,179x179,0.000078
6,179x179,0.000075
6,179x179,0.000075
6,179x179,0.000082
6,179x179,0.000077
6,179x179,0.000083
6,179x179,0.000087
6,179x179,0.000077
6,179x179,0.000076
6,179x179,0.000073
6,179x179,0.000073
6,179x179,0.000073
6,179x179,0.000071
6,179x179,0.000069
6,179x179,0.000072
6,179x179,0.000071
6,179x179,0.000071
6,179x179,0.000073
6,179x179,0.000081
6,179x179,0.000086
6,179x179,0.000083
6,179x179,0.000080
6,179x179,0.000087
6,179x179,0.000087
6,179x179,0.000222
