Spheres,Resolution,Time
6,504x504,0.000351
6,504x504,0.000265
6,504x504,0.000267
6,504x504,0.000262
6,504x504,0.000262
6,504x504,0.000279
6,504x504,0.000271
6,504x504,0.000259
6,504x504,0.000276
6,504x504,0.000271
6,504x504,0.000253
6,504x504,0.000256
6,504x504,0.000459
6,504x504,0.000334
6,504x504,0.000275
6,504x504,0.000289
6,504x504,0.000243
6,504x504,0.000274
6,504x504,0.000247
6,504x504,0.000244
6,504x504,0.000258
6,504x504,0.000253
6,504x504,0.000454
6,504x504,0.000285
6,504x504,0.000266
6,504x504,0.000264
6,504x504,0.000273
6,504x504,0.000251
6,504x504,0.000425
6,504x504,0.000305
6,504x504,0.000287
6,504x504,0.000244
6,504x504,0.000244
6,504x504,0.000244
6,504x504,0.000252
6,504x504,0.000247
6,504x504,0.000243
6,504x504,0.000243
6,504x504,0.000244
6,504x504,0.000244
6,504x504,0.000243
6,504x504,0.000260
6,504x504,0.000231
6,504x504,0.000244
6,504x504,0.000243
6,504x504,0.000243
6,504x504,0.000262
6,504x504,0.000254
6,504x504,0.000331
6,504x504,0.000291
