Spheres,Resolution,Time
2,631x631,0.000211
2,631x631,0.000376
2,631x631,0.000278
2,631x631,0.000195
2,631x631,0.000227
2,631x631,0.000260
2,631x631,0.000194
2,631x631,0.000198
2,631x631,0.000142
2,631x631,0.000144
2,631x631,0.000139
2,631x631,0.000138
2,631x631,0.000139
2,631x631,0.000138
2,631x631,0.000135
2,631x631,0.000147
2,631x631,0.000152
2,631x631,0.000145
2,631x631,0.000139
2,631x631,0.000139
2,631x631,0.000143
2,631x631,0.000139
2,631x631,0.000131
2,631x631,0.000132
2,631x631,0.000131
2,631x631,0.000131
2,631x631,0.000132
2,631x631,0.000132
2,631x631,0.000133
2,631x631,0.000144
2,631x631,0.000151
2,631x631,0.000148
2,631x631,0.000146
2,631x631,0.000139
2,631x631,0.000132
2,631x631,0.000130
2,631x631,0.000130
2,631x631,0.000131
2,631x631,0.000130
2,631x631,0.000132
2,631x631,0.000130
2,631x631,0.000128
2,631x631,0.000136
2,631x631,0.000140
2,631x631,0.000138
2,631x631,0.000134
2,631x631,0.000411
2,631x631,0.000184
2,631x631,0.000261
2,631x631,0.000224
