Spheres,Resolution,Time
7,468x468,0.000356
7,468x468,0.000600
7,468x468,0.000288
7,468x468,0.000264
7,468x468,0.000269
7,468x468,0.000277
7,468x468,0.000260
7,468x468,0.000249
7,468x468,0.000246
7,468x468,0.000246
7,468x468,0.000246
7,468x468,0.000248
7,468x468,0.000257
7,468x468,0.000275
7,468x468,0.000288
7,468x468,0.000276
7,468x468,0.000274
7,468x468,0.000276
7,468x468,0.000275
7,468x468,0.000278
7,468x468,0.000617
7,468x468,0.000400
7,468x468,0.000343
7,468x468,0.000306
7,468x468,0.000321
7,468x468,0.000396
7,468x468,0.000264
7,468x468,0.000285
7,468x468,0.000264
7,468x468,0.000284
7,468x468,0.000275
7,468x468,0.000278
7,468x468,0.000274
7,468x468,0.000275
7,468x468,0.000274
7,468x468,0.000275
7,468x468,0.000254
7,468x468,0.000246
7,468x468,0.000245
7,468x468,0.000245
7,468x468,0.000252
7,468x468,0.000245
7,468x468,0.000245
7,468x468,0.000536
7,468x468,0.000324
7,468x468,0.000498
7,468x468,0.000337
7,468x468,0.000314
7,468x468,0.000262
7,468x468,0.000254
