Spheres,Resolution,Time
7,942x942,0.000930
7,942x942,0.000916
7,942x942,0.001574
7,942x942,0.001135
7,942x942,0.000974
7,942x942,0.001119
7,942x942,0.001138
7,942x942,0.000910
7,942x942,0.000888
7,942x942,0.000900
7,942x942,0.001112
7,942x942,0.000950
7,942x942,0.000918
7,942x942,0.001470
7,942x942,0.000940
7,942x942,0.000900
7,942x942,0.000891
7,942x942,0.001298
7,942x942,0.000925
7,942x942,0.001434
7,942x942,0.000956
7,942x942,0.000909
7,942x942,0.000908
7,942x942,0.000909
7,942x942,0.001265
7,942x942,0.000879
7,942x942,0.000894
7,942x942,0.000896
7,942x942,0.000899
7,942x942,0.000904
7,942x942,0.000901
7,942x942,0.000880
7,942x942,0.000902
7,942x942,0.000906
7,942x942,0.000903
7,942x942,0.000903
7,942x942,0.000914
7,942x942,0.000923
7,942x942,0.000915
7,942x942,0.000918
7,942x942,0.000912
7,942x942,0.000893
7,942x942,0.000888
7,942x942,0.000913
7,942x942,0.000911
7,942x942,0.000916
7,942x942,0.000914
7,942x942,0.000916
7,942x942,0.000910
7,942x942,0.000887
