Spheres,Resolution,Time
1,2575x2575,0.002646
1,2575x2575,0.001405
1,2575x2575,0.001387
1,2575x2575,0.001389
1,2575x2575,0.002401
1,2575x2575,0.001431
1,2575x2575,0.001375
1,2575x2575,0.001380
1,2575x2575,0.002066
1,2575x2575,0.001507
1,2575x2575,0.001455
1,2575x2575,0.001390
1,2575x2575,0.001453
1,2575x2575,0.002622
1,2575x2575,0.001446
1,2575x2575,0.001412
1,2575x2575,0.001434
1,2575x2575,0.002433
1,2575x2575,0.001424
1,2575x2575,0.001387
1,2575x2575,0.001375
1,2575x2575,0.002472
1,2575x2575,0.001425
1,2575x2575,0.001414
1,2575x2575,0.001406
1,2575x2575,0.002306
1,2575x2575,0.001594
1,2575x2575,0.001400
1,2575x2575,0.001430
1,2575x2575,0.002084
1,2575x2575,0.001598
1,2575x2575,0.001427
1,2575x2575,0.001435
1,2575x2575,0.001723
1,2575x2575,0.002093
1,2575x2575,0.001401
1,2575x2575,0.001404
1,2575x2575,0.001404
1,2575x2575,0.002543
1,2575x2575,0.001417
1,2575x2575,0.001405
1,2575x2575,0.001390
1,2575x2575,0.002405
1,2575x2575,0.001428
1,2575x2575,0.001395
1,2575x2575,0.001380
1,2575x2575,0.002106
1,2575x2575,0.001600
1,2575x2575,0.001385
1,2575x2575,0.001378
