Spheres,Resolution,Time
1,950x950,0.000295
1,950x950,0.000211
1,950x950,0.000209
1,950x950,0.000217
1,950x950,0.000212
1,950x950,0.000211
1,950x950,0.000207
1,950x950,0.000207
1,950x950,0.000211
1,950x950,0.000210
1,950x950,0.000208
1,950x950,0.000211
1,950x950,0.000210
1,950x950,0.000215
1,950x950,0.000217
1,950x950,0.000218
1,950x950,0.000211
1,950x950,0.000212
1,950x950,0.000209
1,950x950,0.000212
1,950x950,0.000422
1,950x950,0.000261
1,950x950,0.000356
1,950x950,0.000318
1,950x950,0.000269
1,950x950,0.000273
1,950x950,0.000226
1,950x950,0.000210
1,950x950,0.000205
1,950x950,0.000210
1,950x950,0.000204
1,950x950,0.000203
1,950x950,0.000204
1,950x950,0.000205
1,950x950,0.000203
1,950x950,0.000203
1,950x950,0.000204
1,950x950,0.000204
1,950x950,0.000208
1,950x950,0.000209
1,950x950,0.000206
1,950x950,0.000204
1,950x950,0.000211
1,950x950,0.000223
1,950x950,0.000215
1,950x950,0.000216
1,950x950,0.000213
1,950x950,0.000205
1,950x950,0.000206
1,950x950,0.000214
