Spheres,Resolution,Time
1,3485x3485,0.002584
1,3485x3485,0.002518
1,3485x3485,0.003288
1,3485x3485,0.002890
1,3485x3485,0.003230
1,3485x3485,0.002579
1,3485x3485,0.002909
1,3485x3485,0.002545
1,3485x3485,0.002582
1,3485x3485,0.002550
1,3485x3485,0.002544
1,3485x3485,0.002536
1,3485x3485,0.002539
1,3485x3485,0.002549
1,3485x3485,0.002543
1,3485x3485,0.002538
1,3485x3485,0.002556
1,3485x3485,0.002569
1,3485x3485,0.002556
1,3485x3485,0.002542
1,3485x3485,0.002542
1,3485x3485,0.002557
1,3485x3485,0.002538
1,3485x3485,0.002534
1,3485x3485,0.002530
1,3485x3485,0.002535
1,3485x3485,0.002532
1,3485x3485,0.002532
1,3485x3485,0.002552
1,3485x3485,0.002513
1,3485x3485,0.002532
1,3485x3485,0.002533
1,3485x3485,0.002532
1,3485x3485,0.002535
1,3485x3485,0.002533
1,3485x3485,0.002554
1,3485x3485,0.002549
1,3485x3485,0.002551
1,3485x3485,0.002536
1,3485x3485,0.002544
1,3485x3485,0.002517
1,3485x3485,0.002548
1,3485x3485,0.002554
1,3485x3485,0.002544
1,3485x3485,0.002532
1,3485x3485,0.002543
1,3485x3485,0.002516
1,3485x3485,0.002518
1,3485x3485,0.002535
1,3485x3485,0.002513
