Spheres,Resolution,Time
1,2296x2296,0.002026
1,2296x2296,0.001435
1,2296x2296,0.001127
1,2296x2296,0.001097
1,2296x2296,0.001091
1,2296x2296,0.001831
1,2296x2296,0.001544
1,2296x2296,0.001136
1,2296x2296,0.001131
1,2296x2296,0.001110
1,2296x2296,0.001575
1,2296x2296,0.001834
1,2296x2296,0.001151
1,2296x2296,0.001104
1,2296x2296,0.001129
1,2296x2296,0.001302
1,2296x2296,0.001911
1,2296x2296,0.001174
1,2296x2296,0.001103
1,2296x2296,0.001089
1,2296x2296,0.001087
1,2296x2296,0.001829
1,2296x2296,0.001397
1,2296x2296,0.001101
1,2296x2296,0.001130
1,2296x2296,0.001137
1,2296x2296,0.001642
1,2296x2296,0.001723
1,2296x2296,0.001138
1,2296x2296,0.001094
1,2296x2296,0.001119
1,2296x2296,0.001503
1,2296x2296,0.001799
1,2296x2296,0.001103
1,2296x2296,0.001100
1,2296x2296,0.001095
1,2296x2296,0.001095
1,2296x2296,0.002167
1,2296x2296,0.001910
1,2296x2296,0.001293
1,2296x2296,0.001195
1,2296x2296,0.006330
1,2296x2296,0.002373
1,2296x2296,0.001272
1,2296x2296,0.001150
1,2296x2296,0.001167
1,2296x2296,0.001139
1,2296x2296,0.004456
1,2296x2296,0.001737
1,2296x2296,0.001165
