Spheres,Resolution,Time
1,1870x1870,0.000877
1,1870x1870,0.000782
1,1870x1870,0.000779
1,1870x1870,0.000766
1,1870x1870,0.000760
1,1870x1870,0.000760
1,1870x1870,0.000759
1,1870x1870,0.000761
1,1870x1870,0.000761
1,1870x1870,0.000758
1,1870x1870,0.000750
1,1870x1870,0.000757
1,1870x1870,0.000764
1,1870x1870,0.000740
1,1870x1870,0.000749
1,1870x1870,0.000764
1,1870x1870,0.000756
1,1870x1870,0.000761
1,1870x1870,0.000759
1,1870x1870,0.000758
1,1870x1870,0.000762
1,1870x1870,0.000762
1,1870x1870,0.000753
1,1870x1870,0.001342
1,1870x1870,0.000817
1,1870x1870,0.000742
1,1870x1870,0.000765
1,1870x1870,0.000761
1,1870x1870,0.000763
1,1870x1870,0.001090
1,1870x1870,0.001372
1,1870x1870,0.000773
1,1870x1870,0.000750
1,1870x1870,0.000762
1,1870x1870,0.000762
1,1870x1870,0.000762
1,1870x1870,0.000765
1,1870x1870,0.001097
1,1870x1870,0.001140
1,1870x1870,0.000769
1,1870x1870,0.000776
1,1870x1870,0.000768
1,1870x1870,0.000766
1,1870x1870,0.000758
1,1870x1870,0.000754
1,1870x1870,0.001124
1,1870x1870,0.000766
1,1870x1870,0.000761
1,1870x1870,0.000753
1,1870x1870,0.000753
