Spheres,Resolution,Time
1,2772x2772,0.001678
1,2772x2772,0.001614
1,2772x2772,0.002788
1,2772x2772,0.001799
1,2772x2772,0.001639
1,2772x2772,0.002082
1,2772x2772,0.002216
1,2772x2772,0.001654
1,2772x2772,0.001644
1,2772x2772,0.002025
1,2772x2772,0.002461
1,2772x2772,0.001627
1,2772x2772,0.001787
1,2772x2772,0.002608
1,2772x2772,0.001649
1,2772x2772,0.001634
1,2772x2772,0.002649
1,2772x2772,0.001648
1,2772x2772,0.001585
1,2772x2772,0.001751
1,2772x2772,0.002598
1,2772x2772,0.001615
1,2772x2772,0.001609
1,2772x2772,0.001865
1,2772x2772,0.002165
1,2772x2772,0.001610
1,2772x2772,0.001612
1,2772x2772,0.002140
1,2772x2772,0.001813
1,2772x2772,0.001598
1,2772x2772,0.001614
1,2772x2772,0.002270
1,2772x2772,0.001681
1,2772x2772,0.001608
1,2772x2772,0.001589
1,2772x2772,0.002560
1,2772x2772,0.001624
1,2772x2772,0.001620
1,2772x2772,0.001751
1,2772x2772,0.002543
1,2772x2772,0.001611
1,2772x2772,0.001615
1,2772x2772,0.001988
1,2772x2772,0.001804
1,2772x2772,0.001592
1,2772x2772,0.001611
1,2772x2772,0.001911
1,2772x2772,0.001598
1,2772x2772,0.001584
1,2772x2772,0.001586
