Spheres,Resolution,Time
1,312x312,0.000115
1,312x312,0.000081
1,312x312,0.000065
1,312x312,0.000056
1,312x312,0.000055
1,312x312,0.000056
1,312x312,0.000054
1,312x312,0.000054
1,312x312,0.000054
1,312x312,0.000054
1,312x312,0.000060
1,312x312,0.000064
1,312x312,0.000073
1,312x312,0.000066
1,312x312,0.000058
1,312x312,0.000057
1,312x312,0.000058
1,312x312,0.000056
1,312x312,0.000056
1,312x312,0.000055
1,312x312,0.000054
1,312x312,0.000055
1,312x312,0.000055
1,312x312,0.000054
1,312x312,0.000056
1,312x312,0.000056
1,312x312,0.000056
1,312x312,0.000055
1,312x312,0.000054
1,312x312,0.000055
1,312x312,0.000055
1,312x312,0.000059
1,312x312,0.000054
1,312x312,0.000055
1,312x312,0.000055
1,312x312,0.000054
1,312x312,0.000057
1,312x312,0.000058
1,312x312,0.000073
1,312x312,0.000205
1,312x312,0.000132
1,312x312,0.000132
1,312x312,0.000057
1,312x312,0.000056
1,312x312,0.000057
1,312x312,0.000056
1,312x312,0.000193
1,312x312,0.000083
1,312x312,0.000077
1,312x312,0.000121
