Spheres,Resolution,Time
1,1296x1296,0.000438
1,1296x1296,0.000389
1,1296x1296,0.000382
1,1296x1296,0.000393
1,1296x1296,0.000383
1,1296x1296,0.000583
1,1296x1296,0.000636
1,1296x1296,0.000424
1,1296x1296,0.000365
1,1296x1296,0.000360
1,1296x1296,0.000359
1,1296x1296,0.000358
1,1296x1296,0.000357
1,1296x1296,0.000365
1,1296x1296,0.000362
1,1296x1296,0.000362
1,1296x1296,0.000375
1,1296x1296,0.000369
1,1296x1296,0.000368
1,1296x1296,0.000362
1,1296x1296,0.000362
1,1296x1296,0.000593
1,1296x1296,0.000640
1,1296x1296,0.000570
1,1296x1296,0.000363
1,1296x1296,0.000364
1,1296x1296,0.000360
1,1296x1296,0.000363
1,1296x1296,0.000363
1,1296x1296,0.000357
1,1296x1296,0.000357
1,1296x1296,0.000362
1,1296x1296,0.000358
1,1296x1296,0.000377
1,1296x1296,0.000367
1,1296x1296,0.000360
1,1296x1296,0.000359
1,1296x1296,0.000362
1,1296x1296,0.000568
1,1296x1296,0.000413
1,1296x1296,0.000361
1,1296x1296,0.000368
1,1296x1296,0.000369
1,1296x1296,0.000365
1,1296x1296,0.000667
1,1296x1296,0.000571
1,1296x1296,0.000361
1,1296x1296,0.000368
1,1296x1296,0.000367
1,1296x1296,0.000360
