Spheres,Resolution,Time
1,2509x2509,0.001337
1,2509x2509,0.001296
1,2509x2509,0.001295
1,2509x2509,0.001327
1,2509x2509,0.001334
1,2509x2509,0.001329
1,2509x2509,0.001772
1,2509x2509,0.001407
1,2509x2509,0.001334
1,2509x2509,0.001938
1,2509x2509,0.001582
1,2509x2509,0.001342
1,2509x2509,0.001356
1,2509x2509,0.001375
1,2509x2509,0.002409
1,2509x2509,0.001362
1,2509x2509,0.001344
1,2509x2509,0.001344
1,2509x2509,0.002039
1,2509x2509,0.001384
1,2509x2509,0.001323
1,2509x2509,0.001329
1,2509x2509,0.001333
1,2509x2509,0.001655
1,2509x2509,0.001331
1,2509x2509,0.001315
1,2509x2509,0.001332
1,2509x2509,0.001337
1,2509x2509,0.001309
1,2509x2509,0.001328
1,2509x2509,0.001331
1,2509x2509,0.001336
1,2509x2509,0.001332
1,2509x2509,0.001303
1,2509x2509,0.001348
1,2509x2509,0.001332
1,2509x2509,0.001332
1,2509x2509,0.001336
1,2509x2509,0.001324
1,2509x2509,0.001337
1,2509x2509,0.001351
1,2509x2509,0.001325
1,2509x2509,0.001350
1,2509x2509,0.001300
1,2509x2509,0.001341
1,2509x2509,0.001350
1,2509x2509,0.001349
1,2509x2509,0.001340
1,2509x2509,0.001345
1,2509x2509,0.001341
